,index,Released,English title,TMDB_id
268,50,2014-09-12,Inside the Girls,309794
269,51,2014-09-12,Mountain Ava,315883
270,53,2014-09-12,Zero Point Five Love,794230
271,55,2014-09-18,The Eyes of Dawn,449038
272,56,2014-09-19,The Deathday Party,301915
273,57,2014-09-19,The Eighth House,312172
274,58,2014-09-19,One Step Away,309795
275,60,2014-09-26,Dearest,284278
276,61,2014-09-26,Secret Plans,327825
277,0,2014-10-01,Armor Hero Atlas,417909
278,1,2014-10-01,Black & White: The Dawn of Justice,296777
279,3,2014-10-01,The Golden Era,284300
280,5,2014-10-01,Kuiba III,313302
281,6,2014-10-01,McDull – Me & My Mum,313616
282,8,2014-10-10,Bugs,311170
283,10,2014-10-14,Ex Fighting,1164722
284,14,2014-10-17,Double Exposure,311178
285,15,2014-10-17,South of the Clouds,613055
286,16,2014-10-17,Town of the Dragon,893978
287,18,2014-10-23,Feiyu Show,1099245
288,19,2014-10-23,Five Minutes to Tomorrow,295824
289,22,2014-10-24,Target,434752
290,23,2014-10-30,The Haunted Cinema,322786
291,24,2014-10-31,Kung Fu Jungle,290864
292,28,2014-11-06,The Boundary,323972
293,29,2014-11-07,Break,1164723
294,30,2014-11-07,For Love or Money,305088
295,32,2014-11-11,Don't Go Breaking My Heart 2,287420
296,33,2014-11-13,Haunted Road,319325
297,34,2014-11-14,Mystery,1170270
298,35,2014-11-15,The Galaxy on Earth,812287
299,38,2014-11-21,Fiji Love,1059640
300,43,2014-11-28,Crazy Love,851938
301,44,2014-11-28,Women Who Flirt,299828
302,46,2014-12-02,The Crossing,264264
303,47,2014-12-04,A Murder Beside Yanhe River,917922
304,48,2014-12-05,Fleet of Time,308264
305,49,2014-12-05,Tomb Robber,417099
306,51,2014-12-11,Who Moved My Dream,1120803
307,52,2014-12-12,Flower's Curse,606510
308,55,2014-12-18,Gone with the Bullets,312408
309,57,2014-12-24,Cherish in Love,745266
310,58,2014-12-24,Love on the Cloud,313452
311,60,2014-12-26,Death Trip,362332
312,61,2014-12-31,Bloody Doll,333407
313,62,2014-12-31,One Hundred Thousand Bad Jokes,323182
314,64,2014-12-31,Who Is Undercover,421834
315,0,2015-01-01,Bicycle Boy,913534
316,1,2015-01-01,Brave Rabbit 2 Crazy Circus,324347
317,3,2015-01-09,The Lead Singer and Dancer and His Woman,896323
318,4,2015-01-16,Lotus Code,757179
319,5,2015-01-16,The Unbearable Lightness of Inspector Fan,331376
320,7,2015-01-23,Déjà Vu,645717
321,8,2015-01-23,Money Game,917917
322,9,2015-01-23,Tales of Mystery,340290
323,13,2015-01-30,Boonie Bears: Mystical Winter,335832
324,14,2015-01-30,On Line,327011
325,15,2015-01-30,Running Man,321815
326,16,2015-01-31,"Baby, Sorry",1177530
327,17,2015-01-31,Pleasant Goat and Big Big Wolf – Amazing Pleasant Goat,331429
328,18,2015-02-05,Legend of the Moles – The Magic Train Adventure,352426
329,21,2015-02-06,The Mystery of Death,383432
330,24,2015-02-13,Be Together,578943
331,25,2015-02-19,Dragon Blade,300168
332,26,2015-02-19,Emperor's Holidays,332236
333,27,2015-02-19,From Vegas to Macau II,329984
334,28,2015-02-19,Triumph in the Skies,320132
335,30,2015-02-19,Wolf Totem,309302
336,32,2015-02-19,Zhong Kui: Snow Girl and the Dark Crystal,299822
337,33,2015-02-21,Legend of a Rabbit: The Martial of Fire,361122
338,35,2015-03-05,My Daddy My King,383429
339,36,2015-03-05,The Right Mistake,339591
340,37,2015-03-06,Beijing & New York,338781
341,39,2015-03-06,The Prescription for Life,890021
342,40,2015-03-08,Mother's Dream,880231
343,42,2015-03-13,Nowhere to Run,531715
344,45,2015-03-20,Lost and Love,329206
345,47,2015-03-27,10000 Years Later,337302
346,0,2015-04-02,Let's Get Married,333759
347,1,2015-04-02,Wolf Warriors,335462
348,2,2015-04-03,Highway of Love,344921
349,4,2015-04-03,The Invincible Piglet,632454
350,5,2015-04-03,Midnight Garage,343982
351,10,2015-04-17,Ever Since We Love,305312
352,11,2015-04-17,Scary Road is Fun,382481
353,12,2015-04-24,The Left Ear,334973
354,13,2015-04-30,Lovers and Movies,345201
355,15,2015-04-30,Teenage Mao Zedong,963436
356,16,2015-04-30,You Are My Sunshine,334132
357,19,2015-05-08,War on a String,919494
358,22,2015-05-15,Death Trip,1171953
359,23,2015-05-15,Mr. Deng Goes to Washington,654095
360,24,2015-05-21,Love Without Distance,351239
361,29,2015-05-29,The Grow 2,546453
362,30,2015-05-29,Happy Little Submarine Magic Box of Time,684290
363,36,2015-06-05,Monsters,1158256
364,38,2015-06-12,Who Am I 2015,436047
365,40,2015-06-18,SPL II: A Time for Consequences,331576
366,41,2015-06-19,Admission by Guts,365593
367,42,2015-06-19,The Ark of Mr. Chow,344938
368,43,2015-06-20,Rock Hero,894029
369,44,2015-06-25,"Come Back, Love",882582
370,46,2015-06-26,Cannot Prove,896334
371,47,2015-06-26,Hollywood Adventures,343059
372,48,2015-06-26,"I Love You, Too.",792576
373,49,2015-06-26,We Will Make It Right,374005
374,50,2015-06-27,The Three Pigs and the Lamp,397262
375,0,2015-07-01,Silently Love,1179202
376,1,2015-07-03,Chang Chen Ghost Stories,359254
377,2,2015-07-03,I am Somebody,345669
378,3,2015-07-03,Love Simply,880392
379,4,2015-07-03,Monk Comes Down the Mountain,345235
380,7,2015-07-09,Tiny Times 4,281743
381,8,2015-07-10,"Dear, Don't Be Afraid",1111238
382,9,2015-07-10,Forever Young,347952
383,10,2015-07-10,GG Bond Movie: Ultimate Battle,381632
384,11,2015-07-10,Monkey King: Hero Is Back,351694
385,13,2015-07-16,Monster Hunt,334298
386,14,2015-07-17,Jian Bing Man,348595
387,15,2015-07-17,Magic Barber,965615
388,16,2015-07-23,Aola Star,721838
389,17,2015-07-23,Seer Movie 5: Rise of Thunder,381629
390,18,2015-07-24,Dream Defender,882583
391,20,2015-07-24,The Strange House,376549
392,21,2015-07-24,Only You,348812
393,22,2015-07-28,Love Will Be Back,1175630
394,23,2015-07-30,The Crossing: Part 2,295273
395,24,2015-07-30,Lady of the Dynasty,139319
396,26,2015-07-31,The Little Mermaid: Attack of the Pirates,459037
397,27,2015-07-31,The Making of a Man,1175451
398,29,2015-07-31,Who in the Pool,358253
399,30,2015-08-04,Sword of Hope,602294
400,32,2015-08-06,Kwai Boo,546299
401,33,2015-08-07,"Love, At First",613051
402,35,2015-08-07,Mr. Black: Green Star,372259
403,36,2015-08-07,The Best Love,571354
404,37,2015-08-07,The Buried Secret,1032995
405,38,2015-08-07,The Spirit of the Swords,362250
406,39,2015-08-07,Time to Love,364391
407,41,2015-08-07,Where Are All The Time,365390
408,42,2015-08-13,Detective Gui,359143
409,43,2015-08-13,Go Away Mr. Tumor,354128
410,44,2015-08-13,Roco Kingdom 4,505153
411,47,2015-08-14,Mid-July Days,365391
412,50,2015-08-20,Bride Wars,362519
413,51,2015-08-20,Cities in Love,498050
414,56,2015-08-27,The Assassin,253450
415,61,2015-08-28,Doomed Disaster,376094
416,62,2015-08-28,Fighting Youth,365538
417,63,2015-08-28,Hundred Regiments Offensive,360644
418,64,2015-09-01,Upheaval of Jiawu,878194
419,65,2015-09-02,The Honey Enemy,428865
420,67,2015-09-02,The Old Cinderella 2,1063902
421,69,2015-09-03,Bedside Cry,571353
422,70,2015-09-03,Cairo Declaration,493546
423,71,2015-09-03,Enchanted Mirror Romance,1191066
424,76,2015-09-10,The Calligraphy Master,379936
425,78,2015-09-11,Fight Against Landlords,649323
426,79,2015-09-11,Fly Me to Venus,366639
427,81,2015-09-17,Ulterior Motive,367199
428,82,2015-09-18,Image on Fire,963251
429,83,2015-09-18,The Puzzle of Human Skin,383054
430,84,2015-09-18,Tomb Mystery,371244
431,85,2015-09-25,Circle,551761
432,86,2015-09-25,Lost in Hong Kong,361613
433,88,2015-09-25,The Third Way of Love,365952
434,90,2015-09-30,Chronicles of the Ghostly Tribe,364324
435,91,2015-09-30,Goodbye Mr. Loser,362682
436,92,2015-09-30,Saving Mr. Wu,362154
437,1,2015-10-01,Balala the Fairies: Princess Camellia,571330
438,2,2015-10-01,Polar Adventure,448665
439,6,2015-10-10,Tiger Wife,534145
440,7,2015-10-16,Campus Mystery,529097
441,8,2015-10-16,The Dangerous Affair,201706
442,10,2015-10-16,Himalaya: Ladder to Paradise,498048
443,11,2015-10-16,Magic Card,374258
444,13,2015-10-23,Blind Spot,377381
445,15,2015-10-23,Romance Out of the Blue,437344
446,16,2015-10-23,Where's the Dragon?,382563
447,21,2015-10-30,Agent F.O.X.,276678
448,23,2015-10-30,Midnight Whisper,382480
449,24,2015-10-30,Mountains May Depart,314388
450,26,2015-10-30,The Witness,365719
451,31,2015-11-06,Fight Up,1199018
452,32,2015-11-06,The Last Women Standing,367877
453,34,2015-11-11,My Original Dream,448846
454,37,2015-11-13,This Is Me,437975
455,40,2015-11-20,Chasing Hemingway,890054
456,41,2015-11-20,Chinese Horror Story,440173
457,47,2015-11-27,Bad Guys Always Die,375599
458,48,2015-11-27,Deception Obsession,883057
459,50,2015-11-27,The Vanished Murderer,373067
460,52,2015-12-03,Fall in Love Like a Star,369553
461,54,2015-12-04,Impossible,377007
462,55,2015-12-04,Oh My God,372283
463,59,2015-12-10,The Master,377823
464,61,2015-12-11,An Accidental Shot of Love,443294
465,65,2015-12-11,Forever Love,426855
466,67,2015-12-11,The Spring of My Life,428270
467,68,2015-12-11,Taste of Love,722454
468,70,2015-12-12,The Winner,546482
469,72,2015-12-18,Mojin: The Lost Legend,299824
470,73,2015-12-18,Surprise,372836
471,74,2015-12-24,Devil and Angel,373196
472,77,2015-12-31,Detective Chinatown,373200
473,78,2015-12-31,Heart for Heaven,380948
474,79,2015-12-31,Massagist,457061
475,1,2016-01-01,Everybody's Fine,380007
476,2,2016-01-01,The Ice Beauty,829949
477,6,2016-01-07,A Bite of China: Celebrating the Chinese New Year,377969
478,8,2016-01-15,Chinese Wine,666144
479,9,2016-01-15,I'm Handsome,973633
480,10,2016-01-15,Royal Treasure,387949
481,11,2016-01-15,The Secret,394856
482,12,2016-01-15,Three Bad Guys,942918
483,13,2016-01-16,Boonie Bears III,401791
484,14,2016-01-22,The Apparition,1150208
485,17,2016-01-22,The Family Running Forward,536853
486,18,2016-01-22,Inside or Outside,384841
487,19,2016-01-22,Please Open Your Window,414040
488,22,2016-01-23,Fruity Robo The Great Escape,557293
489,24,2016-01-29,For Love,441508
490,26,2016-01-29,Lost in the Pacific,398792
491,29,2016-01-29,Youth in the Air Outlet,546965
492,30,2016-02-01,The New Year's Eve of Old Lee,382054
493,32,2016-02-08,The Mermaid,381890
494,34,2016-02-08,Mr. Nian,546472
495,36,2016-02-14,Kill Time,387052
496,38,2016-02-14,Run for Love,382569
497,42,2016-02-19,Money and Love,443694
498,44,2016-02-25,When We Were Young,888242
499,46,2016-03-08,Spicy Hot in Love,422533
500,47,2016-03-11,Don't Run the Thief,546854
501,48,2016-03-11,Judge Archer,264518
502,49,2016-03-11,Love Studio,868811
503,50,2016-03-11,Under the Bed,457472
504,51,2016-03-11,Wang Mao,390841
505,54,2016-03-17,Red Cheongsam,402937
506,55,2016-03-18,Papa,386622
507,56,2016-03-18,The Rise of a Tomboy,388892
508,58,2016-03-25,Easy Life,395475
509,59,2016-03-25,Fear is Coming,399682
510,64,2016-03-25,The White-Haired Girl,543310
511,0,2016-04-01,The Bodyguard,315669
512,1,2016-04-01,Bomb! Bomb! Bomb!,513747
513,2,2016-04-01,Chongqing Hot Pot,388403
514,3,2016-04-01,The Guest,394998
515,4,2016-04-01,Who Sleeps My Bro,400483
516,8,2016-04-08,The Little,896337
517,11,2016-04-15,Lost in White,397014
518,12,2016-04-15,Mother's Revenge,411333
519,13,2016-04-15,New York New York,391578
520,14,2016-04-15,When We Were Young,402931
521,17,2016-04-22,Goddess Era,1257020
522,18,2016-04-22,Insomnia Lover,741028
523,19,2016-04-22,Music And Dream,400586
524,20,2016-04-22,My New Sassy Girl,394110
525,21,2016-04-22,My Ten Million,1178026
526,22,2016-04-22,Yesterday Once More,399460
527,23,2016-04-29,Book of Love,395181
528,24,2016-04-29,MBA Partners,396065
529,25,2016-04-29,Phantom of the Theatre,394051
530,26,2016-04-29,Xuan Zang,403580
531,28,2016-04-30,Ma Xiaole and His Toys,546469
532,31,2016-05-06,Bu Ji Lan,903569
533,32,2016-05-06,Delusion,457471
534,38,2016-05-13,Bloody House,729225
535,39,2016-05-13,Distance,386235
536,41,2016-05-20,708090,442298
537,42,2016-05-20,Brothers,411129
538,45,2016-05-20,Night Peacock,400385
539,51,2016-05-27,Murder at Honeymoon Hotel,411434
540,53,2016-05-27,Witch Doctor,458936
541,56,2016-06-01,Fruit Story,546488
542,59,2016-06-03,Fright Night,690059
543,60,2016-06-03,Memento Mori,430775
544,61,2016-06-09,Toys War,412578
545,63,2016-06-17,The Curse of Chopsticks,409269
546,66,2016-06-17,One Night,870466
547,67,2016-06-17,Warrior VS Dragon,402809
548,68,2016-06-17,When the Meteor Shot Across the Sky,825888
549,74,2016-06-30,So I Married an Anti-fan,403582
550,0,2016-07-01,Bounty Hunters,388764
551,6,2016-07-01,Yin Lingzhi,968717
552,7,2016-07-02,The Adventures of the Ugly Duckling,870648
553,8,2016-07-08,Big Fish & Begonia,271706
554,9,2016-07-08,Chang Chen Ghost Stories,444307
555,10,2016-07-08,Foolish Plans,405024
556,11,2016-07-08,Never Gone,405755
557,12,2016-07-08,Rock Dog,333667
558,15,2016-07-09,Following the Donkey,443813
559,16,2016-07-09,Joy of Second Child,870400
560,17,2016-07-15,The Bodyguard,399300
561,18,2016-07-15,For a Few Bullets,406099
562,22,2016-07-15,Tik Tok,388757
563,23,2016-07-15,When Larry Met Mary,406481
564,24,2016-07-15,When Pen Ghost Meets Plate Ghost,413492
565,26,2016-07-21,Skiptrace,270774
566,27,2016-07-21,Summer's Desire,872165
567,28,2016-07-22,Bobby the Hedgehog,469113
568,29,2016-07-22,Horror Love Story Wrong Way,443807
569,30,2016-07-22,One Night Only,413745
570,33,2016-07-29,A Busy Night,422266
571,37,2016-07-29,The Peaceful Island,855919
572,38,2016-07-29,Yugo & Lala 3,462901
573,40,2016-07-29,Warrant the Reborn,456070
574,41,2016-08-05,My Best Friend's Wedding,409289
575,42,2016-08-05,The Golden Doll,424003
576,43,2016-08-05,Sweet Sixteen,411757
577,45,2016-08-09,Never Said Goodbye,408859
578,46,2016-08-11,Line Walker,411268
579,47,2016-08-12,Call of Heroes,413198
580,49,2016-08-12,Lost in Island,671154
581,50,2016-08-12,Love O2O,412190
582,55,2016-08-19,New Happy Dad and Son 2: The Instant Genius,443844
583,59,2016-08-19,Mid-July Days 2,705791
584,60,2016-08-19,Ultimate Hero,417600
585,64,2016-08-26,Crying Out in Love,432278
586,65,2016-08-26,Dad's Cabin,570935
587,66,2016-08-26,Elanne Starlight,894037
588,69,2016-08-26,Snow White and the Three Pigs,443681
589,70,2016-08-26,The Weird Bride,961526
590,73,2016-09-02,Days of Our Own,465562
591,76,2016-09-02,Who is Crying at Midnight,443845
592,78,2016-09-08,See You I See Me!,870453
593,79,2016-09-09,A Woman in the Shadow,423143
594,89,2016-09-14,Z Storm 2,367195
595,93,2016-09-15,McDull: Rise of the Rice Cooker,422531
596,94,2016-09-15,My War,417770
597,95,2016-09-16,The Match,443804
598,96,2016-09-18,The Grass in Wind,894437
599,101,2016-09-29,I Belonged to You,415636
600,105,2016-09-30,Operation Mekong,415214
601,0,2016-10-01,I Am Nezha,474139
